[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-06 10:33:48.793282+00:00
[LIVE] size=dynamic (min 5, +1 per $20 > $100)  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $172.86
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[DN] BUY 8sh @ 0.51  oid=0x3ed244ccc393ec6864cf59e68b48128693927d36f928a8638d35a3252f1f91a0
[LIVE] DN placed @ 0.51  (target=0.51, best_ask=0.53)
[UP] cancelled 0xe36247769f1508...
[DN] cancelled 0x3ed244ccc393ec...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (759s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (698s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0xe691dc8cb5d92be2
[LIVE] Current candle not confirmed (643s to start)
[LIVE] Current candle not confirmed (633s to start)
[LIVE] Current candle not confirmed (622s to start)
[LIVE] Current candle not confirmed (612s to start)
[LIVE] Current candle not confirmed (602s to start)
[LIVE] Current candle not confirmed (592s to start)
[LIVE] Current candle not confirmed (582s to start)
[LIVE] Current candle not confirmed (572s to start)
[LIVE] Current candle not confirmed (562s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (531s to start)
[LIVE] Current candle not confirmed (521s to start)
[LIVE] Current candle not confirmed (511s to start)
[LIVE] Current candle not confirmed (501s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (450s to start)
[LIVE] Current candle not confirmed (440s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (389s to start)
[LIVE] Current candle not confirmed (379s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (328s to start)
[LIVE] Current candle not confirmed (318s to start)
[LIVE] Current candle not confirmed (307s to start)
[FV] Current candle effectively DN (bid=0.98, 298s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 8:15AM-8:30AM ET
[LIVE] streak=1xDN  rsi=63.48
[LIVE] fair: UP=0.481 DN=0.519
[LIVE] target: UP@0.47 DN@0.51 (improve=0.0)
[LIVE] USDC: $170.74 | Size: 8.0
[UP] BUY 8sh @ 0.47  oid=0xb6d7ecfccefcb3f403676974d17436b3a40f7d7ec0728af8d5747fd4f619a1ba
[LIVE] UP placed @ 0.47  (target=0.47, best_ask=0.50)
[DN] BUY 8sh @ 0.50  oid=0x7799a5ef1f8a5662f146ec9fdac98f2e2d1e9b91a4b1982bfef811fc47d1228e
[LIVE] DN placed @ 0.50  (target=0.51, best_ask=0.51) (improved)
[LIVE] DN FILLED @ 0.50
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 283s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 272s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 261s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 250s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 240s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 229s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 218s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 207s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 197s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 186s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 175s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 164s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 154s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 143s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 132s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 122s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 111s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 100s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 89s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 79s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 68s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 57s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 47s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 36s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 25s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 14s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 4s to start
[UP] cancelled 0xb6d7ecfccefcb3...
[LIVE] candle done: DN@0.50
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (759s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (698s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[FV] Current candle effectively UP (bid=0.97, 291s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 8:30AM-8:45AM ET
[LIVE] streak=1xUP  rsi=62.76
[LIVE] fair: UP=0.490 DN=0.510
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $166.74 | Size: 8.0
[UP] BUY 8sh @ 0.48  oid=0xc06885140c85b4d3c9a7b80b132e5a7b65d95646e3de77dd27dc4fff76a4fe63
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.52)
[DN] BUY 8sh @ 0.49  oid=0x62ee0f9ed064f0c574eaa263b3af213896a825c160abcd7d6dd8d88bc7b28766
[LIVE] DN placed @ 0.49  (target=0.50, best_ask=0.50) (improved)
[LIVE] UP:open@0.48 | DN:open@0.49 | 279s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 267s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 256s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 244s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 233s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 222s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 211s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 199s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 188s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 177s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 165s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 154s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 143s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 131s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 120s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 109s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 97s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 86s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 75s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 64s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 52s to start
[LIVE] UP FILLED @ 0.48
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 39s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 29s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 18s to start
[LIVE] UP:FILLED@0.48 | DN:open@0.49 | 7s to start
[DN] cancelled 0x62ee0f9ed064f0...
[LIVE] candle done: UP@0.48
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (698s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x40936714c1313472
[LIVE] Current candle not confirmed (633s to start)
[LIVE] Current candle not confirmed (622s to start)
[LIVE] Current candle not confirmed (612s to start)
[LIVE] Current candle not confirmed (602s to start)
[LIVE] Current candle not confirmed (592s to start)
[LIVE] Current candle not confirmed (582s to start)
[LIVE] Current candle not confirmed (572s to start)
[LIVE] Current candle not confirmed (561s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (531s to start)
[LIVE] Current candle not confirmed (521s to start)
[LIVE] Current candle not confirmed (511s to start)
[LIVE] Current candle not confirmed (500s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (450s to start)
[LIVE] Current candle not confirmed (439s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (389s to start)
[LIVE] Current candle not confirmed (378s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (328s to start)
[LIVE] Current candle not confirmed (317s to start)
[LIVE] Current candle not confirmed (307s to start)
[LIVE] Current candle not confirmed (297s to start)
[LIVE] Current candle not confirmed (286s to start)
[LIVE] Current candle not confirmed (276s to start)
[LIVE] Current candle not confirmed (265s to start)
[LIVE] Current candle not confirmed (255s to start)
[LIVE] Current candle not confirmed (244s to start)
[LIVE] Current candle not confirmed (234s to start)
[LIVE] Current candle not confirmed (223s to start)
[LIVE] Current candle not confirmed (213s to start)
[LIVE] Current candle not confirmed (202s to start)
[LIVE] Current candle not confirmed (191s to start)
[LIVE] Current candle not confirmed (181s to start)
[LIVE] Current candle not confirmed (170s to start)
[LIVE] Current candle not confirmed (160s to start)
[LIVE] Current candle not confirmed (149s to start)
[LIVE] Current candle not confirmed (139s to start)
[LIVE] Current candle not confirmed (128s to start)
[LIVE] Current candle not confirmed (117s to start)
[LIVE] Current candle not confirmed (107s to start)
[FV] Current candle effectively DN (bid=0.97, 97s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 8:45AM-9:00AM ET
[LIVE] streak=1xDN  rsi=60.46
[LIVE] fair: UP=0.481 DN=0.519
[LIVE] target: UP@0.47 DN@0.51 (improve=0.0)
[LIVE] USDC: $162.90 | Size: 8.0
[UP] BUY 8sh @ 0.47  oid=0xa2aeefb49d7e00257b0b6ffaf1f030200df1ddb6dce15e31da89885a06777878
[LIVE] UP placed @ 0.47  (target=0.47, best_ask=0.50)
[DN] BUY 8sh @ 0.50  oid=0x0854d79d8071923129797aa62199d95ca92a52aab177733539d8d0bac9a8a124
[LIVE] DN placed @ 0.50  (target=0.51, best_ask=0.51) (improved)
[LIVE] UP:open@0.47 | DN:open@0.50 | 84s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 73s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 61s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 50s to start
[LIVE] DN FILLED @ 0.50
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 37s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 26s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 15s to start
[LIVE] UP:open@0.47 | DN:FILLED@0.50 | 4s to start
[UP] cancelled 0xa2aeefb49d7e00...
[LIVE] candle done: DN@0.50
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (524s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[LIVE] Current candle not confirmed (259s to start)
[FV] Current candle effectively DN (bid=0.95, 249s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 9:00AM-9:15AM ET
[LIVE] streak=2xDN  rsi=56.19
[LIVE] fair: UP=0.575 DN=0.425
[LIVE] target: UP@0.56 DN@0.41 (improve=0.0)
[LIVE] USDC: $158.90 | Size: 7.0
[UP] BUY 7sh @ 0.55  oid=0xe8a4fc32d395a76ed6c49c7a838ea631eab1944bd557ffc1f22da978f8e5e5eb
[LIVE] UP placed @ 0.55  (target=0.56, best_ask=0.56) (improved)
[DN] BUY 7sh @ 0.41  oid=0x7ec9fefc43f4f2e9ee419133cf451a037c84edfdd3bf4a2b499b576ff9ac880a
[LIVE] DN placed @ 0.41  (target=0.41, best_ask=0.45)
[LIVE] UP:open@0.55 | DN:open@0.41 | 236s to start
[LIVE] UP FILLED @ 0.55
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 223s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 212s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 201s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 191s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 180s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 169s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 158s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 147s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 137s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 126s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 115s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 104s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 94s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 83s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 72s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 62s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 51s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 40s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 30s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 19s to start
[LIVE] UP:FILLED@0.55 | DN:open@0.41 | 8s to start
[LIVE] DN FILLED @ 0.41
[LIVE] candle done: UP@0.55 + DN@0.41
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x330d313ff7057fb3
[LIVE] Current candle not confirmed (622s to start)
[LIVE] Current candle not confirmed (612s to start)
[LIVE] Current candle not confirmed (602s to start)
[LIVE] Current candle not confirmed (592s to start)
[LIVE] Current candle not confirmed (582s to start)
[LIVE] Current candle not confirmed (571s to start)
[LIVE] Current candle not confirmed (561s to start)
[LIVE] Current candle not confirmed (551s to start)
[LIVE] Current candle not confirmed (541s to start)
[LIVE] Current candle not confirmed (531s to start)
[LIVE] Current candle not confirmed (521s to start)
[LIVE] Current candle not confirmed (510s to start)
[LIVE] Current candle not confirmed (500s to start)
[LIVE] Current candle not confirmed (490s to start)
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (449s to start)
[LIVE] Current candle not confirmed (439s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (388s to start)
[LIVE] Current candle not confirmed (378s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (327s to start)
[LIVE] Current candle not confirmed (317s to start)
[LIVE] Current candle not confirmed (307s to start)
[LIVE] Current candle not confirmed (297s to start)
[LIVE] Current candle not confirmed (286s to start)
[LIVE] Current candle not confirmed (276s to start)
[LIVE] Current candle not confirmed (265s to start)
[LIVE] Current candle not confirmed (255s to start)
[LIVE] Current candle not confirmed (244s to start)
[LIVE] Current candle not confirmed (233s to start)
[LIVE] Current candle not confirmed (223s to start)
[LIVE] Current candle not confirmed (212s to start)
[LIVE] Current candle not confirmed (202s to start)
[LIVE] Current candle not confirmed (191s to start)
[LIVE] Current candle not confirmed (181s to start)
[LIVE] Current candle not confirmed (170s to start)
[LIVE] Current candle not confirmed (160s to start)
[LIVE] Current candle not confirmed (149s to start)
[LIVE] Current candle not confirmed (138s to start)
[LIVE] Current candle not confirmed (128s to start)
[LIVE] Current candle not confirmed (117s to start)
[FV] Current candle effectively DN (bid=0.97, 107s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 6, 9:15AM-9:30AM ET
[LIVE] streak=3xDN  rsi=53.04
[LIVE] fair: UP=0.520 DN=0.480
[LIVE] target: UP@0.51 DN@0.47 (improve=0.0)
[LIVE] USDC: $160.18 | Size: 8.0
[UP] BUY 8sh @ 0.50  oid=0x7a8125636b390eabf580b383a7d190211eb0a6f9e3a53b4773612b0b8547e4c2
[LIVE] UP placed @ 0.50  (target=0.51, best_ask=0.51) (improved)
[DN] BUY 8sh @ 0.47  oid=0x6a7d8da2647fa3b9a40183e78c6c464c8557fef6d01e31b22cbe777b84c84085
[LIVE] DN placed @ 0.47  (target=0.47, best_ask=0.50)
[LIVE] UP:open@0.50 | DN:open@0.47 | 93s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 82s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 70s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 59s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 47s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 36s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 25s to start
[LIVE] UP:open@0.50 | DN:open@0.47 | 13s to start
[LIVE] DN FILLED @ 0.47
[UP] cancelled 0x7a8125636b390e...
[LIVE] candle done: DN@0.47
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (322s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (270s to start)
