[LIVE] === BTC 15-min Fair-Value MM — LIVE TRADING ===
[LIVE] UTC: 2026-05-14 16:33:22.896632+00:00
[LIVE] size=dynamic (min 5, +1 per $20 > $100)  poll=1.0s  maker-only  improve=0.0
[LIVE] No sell orders will be placed — user resolves manually
[LIVE] Killing old instance PID 51199
[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[py_clob_client_v2] request error status=400 url=https://clob.polymarket.com/auth/api-key body={"error":"Could not create api key"}

[LIVE] USDC balance: $188.81
[REDEEM] Relayer ready (PROXY tx type, key=019dd8ae...)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (322s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (270s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (249s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (228s to start)
[LIVE] Current candle not confirmed (217s to start)
[LIVE] Current candle not confirmed (207s to start)
[LIVE] Current candle not confirmed (196s to start)
[LIVE] Current candle not confirmed (186s to start)
[LIVE] Current candle not confirmed (175s to start)
[LIVE] Current candle not confirmed (165s to start)
[LIVE] Current candle not confirmed (154s to start)
[LIVE] Current candle not confirmed (144s to start)
[LIVE] Current candle not confirmed (133s to start)
[LIVE] Current candle not confirmed (123s to start)
[LIVE] Current candle not confirmed (112s to start)
[FV] Current candle effectively DN (bid=0.97, 102s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 2:45AM-3:00AM ET
[LIVE] streak=2xDN  rsi=46.37
[LIVE] fair: UP=0.530 DN=0.470
[LIVE] target: UP@0.52 DN@0.46 (improve=0.0)
[LIVE] USDC: $176.54 | Size: 8.0
[UP] BUY 8sh @ 0.50  oid=0xd124edfa942d48e5cdb3b5a47e695ad3287350aac69e196e48c1dd0423a1a86e
[LIVE] UP placed @ 0.50  (target=0.52, best_ask=0.51) (improved)
[DN] BUY 8sh @ 0.46  oid=0x3b6bb9ead5580d0ff10185db769972634378002f0c3344c63b2cff10a2d88ea0
[LIVE] DN placed @ 0.46  (target=0.46, best_ask=0.50)
[LIVE] UP:open@0.50 | DN:open@0.46 | 89s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 78s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 66s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 55s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 44s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 32s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 21s to start
[LIVE] UP:open@0.50 | DN:open@0.46 | 10s to start
[UP] cancelled 0xd124edfa942d48...
[DN] cancelled 0x3b6bb9ead5580d...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0xcf27ad4389b74996
[LIVE] Current candle not confirmed (480s to start)
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (450s to start)
[LIVE] Current candle not confirmed (440s to start)
[LIVE] Current candle not confirmed (429s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (389s to start)
[LIVE] Current candle not confirmed (379s to start)
[LIVE] Current candle not confirmed (368s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (328s to start)
[LIVE] Current candle not confirmed (318s to start)
[LIVE] Current candle not confirmed (307s to start)
[LIVE] Current candle not confirmed (297s to start)
[LIVE] Current candle not confirmed (287s to start)
[LIVE] Current candle not confirmed (276s to start)
[LIVE] Current candle not confirmed (266s to start)
[LIVE] Current candle not confirmed (255s to start)
[LIVE] Current candle not confirmed (245s to start)
[LIVE] Current candle not confirmed (234s to start)
[LIVE] Current candle not confirmed (224s to start)
[LIVE] Current candle not confirmed (213s to start)
[LIVE] Current candle not confirmed (202s to start)
[LIVE] Current candle not confirmed (192s to start)
[LIVE] Current candle not confirmed (181s to start)
[LIVE] Current candle not confirmed (171s to start)
[FV] Current candle effectively UP (bid=0.96, 161s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:00AM-3:15AM ET
[LIVE] streak=1xUP  rsi=49.69
[LIVE] fair: UP=0.489 DN=0.511
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $185.54 | Size: 9.0
[UP] BUY 9sh @ 0.48  oid=0x3530bad32b16693c1748c6124f257ff7b7534648ea3bc68f2c9b4d2eb9194633
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.52)
[DN] BUY 9sh @ 0.48  oid=0xd31346406a5146a0ea5983f29567d9380d861d54662023e9e9b5e5cc32f19a13
[LIVE] DN placed @ 0.48  (target=0.50, best_ask=0.49) (improved)
[LIVE] UP:open@0.48 | DN:open@0.48 | 148s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 136s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 125s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 113s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 101s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 90s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 79s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 67s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 56s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 44s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 33s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 21s to start
[LIVE] UP:open@0.48 | DN:open@0.48 | 10s to start
[UP] cancelled 0x3530bad32b1669...
[DN] cancelled 0xd31346406a5146...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (636s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (575s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (270s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (249s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (228s to start)
[LIVE] Current candle not confirmed (217s to start)
[LIVE] Current candle not confirmed (207s to start)
[LIVE] Current candle not confirmed (196s to start)
[LIVE] Current candle not confirmed (186s to start)
[LIVE] Current candle not confirmed (175s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (154s to start)
[LIVE] Current candle not confirmed (143s to start)
[LIVE] Current candle not confirmed (133s to start)
[LIVE] Current candle not confirmed (122s to start)
[LIVE] Current candle not confirmed (112s to start)
[LIVE] Current candle not confirmed (101s to start)
[LIVE] Current candle not confirmed (91s to start)
[LIVE] Current candle not confirmed (80s to start)
[LIVE] Current candle not confirmed (70s to start)
[LIVE] Current candle not confirmed (59s to start)
[LIVE] Current candle not confirmed (48s to start)
[LIVE] Current candle not confirmed (38s to start)
[LIVE] Current candle not confirmed (27s to start)
[LIVE] Current candle not confirmed (17s to start)
[FV] Current candle effectively DN (bid=0.98, 7s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:15AM-3:30AM ET
[LIVE] streak=1xDN  rsi=50.19
[LIVE] fair: UP=0.508 DN=0.492
[LIVE] target: UP@0.50 DN@0.48 (improve=0.0)
[LIVE] USDC: $181.22 | Size: 9.0
[UP] BUY 9sh @ 0.49  oid=0xfd33a64a9c3e3a0328bd380008a65b3f562927b428d3827de82d305ba533c96c
[LIVE] UP placed @ 0.49  (target=0.50, best_ask=0.50) (improved)
[DN] BUY 9sh @ 0.48  oid=0x667d2e3a091c6c4c2e3b185f1465a987cda9785a32ad4e5d0d9e3ca1e7067a45
[LIVE] DN placed @ 0.48  (target=0.48, best_ask=0.51)
[UP] cancelled 0xfd33a64a9c3e3a...
[DN] cancelled 0x667d2e3a091c6c...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (697s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[REDEEM] Found 1 conditionIds, 1 positions, ~$0.00 payout. Batching into groups of 3.
[REDEEM] batch 1: 1 cids submitted tx=0x9411697a8eef690c
[LIVE] Current candle not confirmed (470s to start)
[LIVE] Current candle not confirmed (460s to start)
[LIVE] Current candle not confirmed (450s to start)
[LIVE] Current candle not confirmed (440s to start)
[LIVE] Current candle not confirmed (430s to start)
[LIVE] Current candle not confirmed (419s to start)
[LIVE] Current candle not confirmed (409s to start)
[LIVE] Current candle not confirmed (399s to start)
[LIVE] Current candle not confirmed (389s to start)
[LIVE] Current candle not confirmed (379s to start)
[LIVE] Current candle not confirmed (369s to start)
[LIVE] Current candle not confirmed (358s to start)
[LIVE] Current candle not confirmed (348s to start)
[LIVE] Current candle not confirmed (338s to start)
[LIVE] Current candle not confirmed (328s to start)
[LIVE] Current candle not confirmed (318s to start)
[LIVE] Current candle not confirmed (308s to start)
[LIVE] Current candle not confirmed (298s to start)
[LIVE] Current candle not confirmed (287s to start)
[LIVE] Current candle not confirmed (276s to start)
[LIVE] Current candle not confirmed (266s to start)
[LIVE] Current candle not confirmed (255s to start)
[LIVE] Current candle not confirmed (245s to start)
[LIVE] Current candle not confirmed (234s to start)
[LIVE] Current candle not confirmed (224s to start)
[LIVE] Current candle not confirmed (213s to start)
[LIVE] Current candle not confirmed (203s to start)
[FV] Current candle effectively UP (bid=0.96, 193s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:30AM-3:45AM ET
[LIVE] streak=1xUP  rsi=53.2
[LIVE] fair: UP=0.489 DN=0.511
[LIVE] target: UP@0.48 DN@0.50 (improve=0.0)
[LIVE] USDC: $181.22 | Size: 9.0
[UP] BUY 9sh @ 0.48  oid=0x1e50fc4ce1e28ae910a6b5ba8e1b57cc46a5fe0d1abe17ebdcf8d5049cec4a5a
[LIVE] UP placed @ 0.48  (target=0.48, best_ask=0.51)
[DN] BUY 9sh @ 0.49  oid=0xbe6208121e0287a3c24498b4037ef244ed1a003b337aab5b7d01f05b63f23a41
[LIVE] DN placed @ 0.49  (target=0.50, best_ask=0.50) (improved)
[LIVE] UP:open@0.48 | DN:open@0.49 | 180s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 169s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 157s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 146s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 134s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 123s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 112s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 100s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 89s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 77s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 66s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 55s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 43s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 32s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 20s to start
[LIVE] UP:open@0.48 | DN:open@0.49 | 9s to start
[UP] cancelled 0x1e50fc4ce1e28a...
[DN] cancelled 0xbe6208121e0287...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (820s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (698s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (515s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (464s to start)
[LIVE] Current candle not confirmed (454s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (423s to start)
[LIVE] Current candle not confirmed (413s to start)
[LIVE] Current candle not confirmed (403s to start)
[LIVE] Current candle not confirmed (393s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (362s to start)
[LIVE] Current candle not confirmed (352s to start)
[LIVE] Current candle not confirmed (342s to start)
[LIVE] Current candle not confirmed (332s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (301s to start)
[LIVE] Current candle not confirmed (291s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (270s to start)
[LIVE] Current candle not confirmed (259s to start)
[LIVE] Current candle not confirmed (249s to start)
[LIVE] Current candle not confirmed (238s to start)
[LIVE] Current candle not confirmed (228s to start)
[LIVE] Current candle not confirmed (217s to start)
[LIVE] Current candle not confirmed (207s to start)
[LIVE] Current candle not confirmed (196s to start)
[LIVE] Current candle not confirmed (185s to start)
[LIVE] Current candle not confirmed (175s to start)
[LIVE] Current candle not confirmed (164s to start)
[LIVE] Current candle not confirmed (154s to start)
[LIVE] Current candle not confirmed (143s to start)
[LIVE] Current candle not confirmed (133s to start)
[LIVE] Current candle not confirmed (122s to start)
[FV] Current candle effectively UP (bid=0.95, 112s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 3:45AM-4:00AM ET
[LIVE] streak=2xUP  rsi=53.52
[LIVE] fair: UP=0.484 DN=0.516
[LIVE] target: UP@0.47 DN@0.51 (improve=0.0)
[LIVE] USDC: $181.22 | Size: 9.0
[UP] BUY 9sh @ 0.47  oid=0x9f04c41dad3cf3eaa68f97a7025a800df16d775c1e83a6fa5b5a427bed6d5bbb
[LIVE] UP placed @ 0.47  (target=0.47, best_ask=0.50)
[DN] BUY 9sh @ 0.50  oid=0x7564c20839bf94563bd38f822f8683191d3d2b5ecce129f7ea71bf42b2d5b840
[LIVE] DN placed @ 0.50  (target=0.51, best_ask=0.51) (improved)
[LIVE] UP:open@0.47 | DN:open@0.50 | 99s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 87s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 76s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 65s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 53s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 42s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 30s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 19s to start
[LIVE] UP:open@0.47 | DN:open@0.50 | 8s to start
[UP] cancelled 0x9f04c41dad3cf3...
[DN] cancelled 0x7564c20839bf94...
[LIVE] candle done: no fills
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
[LIVE] Current candle not confirmed (769s to start)
[LIVE] Current candle not confirmed (758s to start)
[LIVE] Current candle not confirmed (748s to start)
[LIVE] Current candle not confirmed (738s to start)
[LIVE] Current candle not confirmed (728s to start)
[LIVE] Current candle not confirmed (718s to start)
[LIVE] Current candle not confirmed (708s to start)
[LIVE] Current candle not confirmed (698s to start)
[LIVE] Current candle not confirmed (687s to start)
[LIVE] Current candle not confirmed (677s to start)
[LIVE] Current candle not confirmed (667s to start)
[LIVE] Current candle not confirmed (657s to start)
[LIVE] Current candle not confirmed (647s to start)
[LIVE] Current candle not confirmed (637s to start)
[LIVE] Current candle not confirmed (626s to start)
[LIVE] Current candle not confirmed (616s to start)
[LIVE] Current candle not confirmed (606s to start)
[LIVE] Current candle not confirmed (596s to start)
[LIVE] Current candle not confirmed (586s to start)
[LIVE] Current candle not confirmed (576s to start)
[LIVE] Current candle not confirmed (565s to start)
[LIVE] Current candle not confirmed (555s to start)
[LIVE] Current candle not confirmed (545s to start)
[LIVE] Current candle not confirmed (535s to start)
[LIVE] Current candle not confirmed (525s to start)
[LIVE] Current candle not confirmed (514s to start)
[LIVE] Current candle not confirmed (504s to start)
[LIVE] Current candle not confirmed (494s to start)
[LIVE] Current candle not confirmed (484s to start)
[LIVE] Current candle not confirmed (474s to start)
[LIVE] Current candle not confirmed (463s to start)
[LIVE] Current candle not confirmed (453s to start)
[LIVE] Current candle not confirmed (443s to start)
[LIVE] Current candle not confirmed (433s to start)
[LIVE] Current candle not confirmed (422s to start)
[LIVE] Current candle not confirmed (412s to start)
[LIVE] Current candle not confirmed (402s to start)
[LIVE] Current candle not confirmed (392s to start)
[LIVE] Current candle not confirmed (382s to start)
[LIVE] Current candle not confirmed (372s to start)
[LIVE] Current candle not confirmed (361s to start)
[LIVE] Current candle not confirmed (351s to start)
[LIVE] Current candle not confirmed (341s to start)
[LIVE] Current candle not confirmed (331s to start)
[LIVE] Current candle not confirmed (321s to start)
[LIVE] Current candle not confirmed (311s to start)
[LIVE] Current candle not confirmed (300s to start)
[LIVE] Current candle not confirmed (290s to start)
[LIVE] Current candle not confirmed (280s to start)
[LIVE] Current candle not confirmed (269s to start)
[FV] Current candle effectively UP (bid=0.96, 259s left)

[LIVE] =======================================================
[LIVE] Bitcoin Up or Down - May 17, 4:00AM-4:15AM ET
[LIVE] streak=3xUP  rsi=57.01
[LIVE] fair: UP=0.455 DN=0.545
[LIVE] target: UP@0.45 DN@0.54 (improve=0.0)
[LIVE] USDC: $181.22 | Size: 9.0
[UP] BUY 9sh @ 0.45  oid=0xbb1e4949122f8da65e32803d60c9666842061080882f7c51c4da85f76c5ab957
[LIVE] UP placed @ 0.45  (target=0.45, best_ask=0.49)
[DN] BUY 9sh @ 0.51  oid=0x27be83c155f2617de2ec06838b6c1674f9085be2645f91d8fdeeabd9c34ea327
[LIVE] DN placed @ 0.51  (target=0.54, best_ask=0.52) (improved)
[LIVE] UP:open@0.45 | DN:open@0.51 | 246s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 234s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 223s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 211s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 200s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 189s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 177s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 166s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 154s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 143s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 131s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 120s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 108s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 97s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 85s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 74s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 62s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 51s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 39s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 28s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 16s to start
[LIVE] UP:open@0.45 | DN:open@0.51 | 5s to start
[LIVE] UP FILLED @ 0.45
[LIVE] DN FILLED @ 0.51
[LIVE] candle done: UP@0.45 + DN@0.51
[LIVE] Current candle not confirmed (840s to start)
[LIVE] Current candle not confirmed (830s to start)
[LIVE] Current candle not confirmed (819s to start)
[LIVE] Current candle not confirmed (809s to start)
[LIVE] Current candle not confirmed (799s to start)
[LIVE] Current candle not confirmed (789s to start)
[LIVE] Current candle not confirmed (779s to start)
